date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-03-29 00:00:00,27.8,22.6,34.7,0,,,4.1,,1008.1,
2024-03-30 00:00:00,27.8,23.7,34,0,,,6.2,,1008.8,
2024-03-31 00:00:00,26.8,20.6,33.8,0,,,6.5,,1010.1,
2024-04-01 00:00:00,25.2,20.6,30.6,0,,,10,,1008.5,
2024-04-02 00:00:00,25.2,17.6,32.2,0,,,8.6,,1007,
2024-04-03 00:00:00,26.5,18.6,36.2,0,,,2.9,,1007.5,
2024-04-04 00:00:00,28,21.4,36.2,0,,,3.4,,1007.5,
2024-04-05 00:00:00,28.4,21.6,35,0,,,8.1,,1007,
2024-04-06 00:00:00,28.2,21.8,34.6,0,,,6.7,,1007.1,
2024-04-07 00:00:00,27,19,34.4,0,,,5.4,,1007.1,
2024-04-08 00:00:00,27.4,19,36.2,0,,,5.5,,1008,
2024-04-09 00:00:00,27.7,19.2,37,0,,,4.1,,1008.7,
2024-04-10 00:00:00,28.1,18.4,37.3,0,,,3.6,,1008.8,
2024-04-11 00:00:00,28.7,21,36.6,0,,,2.9,,1009.6,
2024-04-12 00:00:00,29.6,22,38.8,0,,,2.2,,1009,
2024-04-13 00:00:00,28.9,23.9,39,0,,,6.3,,1008.3,
2024-04-14 00:00:00,26.7,23,32.5,0,,,4.9,,1010.5,
2024-04-15 00:00:00,28.4,21.6,33.8,0,,,3.5,,1010.3,
2024-04-16 00:00:00,28.6,23.9,33.6,0,,,11.3,,1009.2,
2024-04-17 00:00:00,27.9,22.7,33.8,0,,,15,,1007.6,
2024-04-18 00:00:00,29.7,24.2,35.8,0,,,11.5,,1005.7,
2024-04-19 00:00:00,30.9,26,38,0,,,7.6,,1003.5,
2024-04-20 00:00:00,30.3,24.4,36.6,0,,,7.5,,1003.1,
2024-04-21 00:00:00,30,25,35.8,0,,,8.6,,1004.4,
2024-04-22 00:00:00,29.8,23,37.6,0,,,7,,1005.1,
2024-04-23 00:00:00,29.3,22.6,36.6,0,,,5.8,,1004.8,
2024-04-24 00:00:00,29.1,20,36.6,0,,,4.8,,1004.8,
2024-04-25 00:00:00,30,21.2,38.6,0,,,6.7,,1004.9,
2024-04-26 00:00:00,30.7,22.4,39.6,0,,,4.7,,1003.7,
2024-04-27 00:00:00,30.5,24,37.4,0,,,6.2,,1004.6,
2024-04-28 00:00:00,30.3,23.5,38,0,,,3.2,,1005.6,
2024-04-29 00:00:00,29.9,23.4,38,0,,,5.7,,1005.2,
2024-04-30 00:00:00,29.4,23.6,35.4,0,,,9.4,,1004.4,
2024-05-01 00:00:00,27.4,22.3,33.1,0,,,10.7,,1002.6,
2024-05-02 00:00:00,27.8,20.2,35.2,0,,,8.5,,1003.7,
2024-05-03 00:00:00,29.4,19.2,38,0,,,7.3,,1004.3,
2024-05-04 00:00:00,30.7,23.2,39.8,0,,,5.4,,1004,
2024-05-05 00:00:00,32.4,23.8,40.8,0,,,5.5,,1000,
2024-05-06 00:00:00,32.7,25,40.2,0,,,5.7,,1001.7,
2024-05-07 00:00:00,33.1,24.6,41.6,0,,,4.1,,1003.3,
2024-05-08 00:00:00,32.1,28,37.8,0.3,,,8.6,,1004.2,
2024-05-09 00:00:00,31.6,26.2,37.4,0,,,10.5,,1004,
2024-05-10 00:00:00,32.6,28.1,38.4,0.6,,,8.4,,1004.7,
2024-05-11 00:00:00,31.8,26,38.4,0,,,5.9,,1006.5,
2024-05-12 00:00:00,32.2,26.2,38.6,0,,,4.5,,1006.7,
2024-05-13 00:00:00,32.4,26.8,40,0,,,3.4,,1006.7,
2024-05-14 00:00:00,31.8,24.4,40.2,0,,,3.8,,1006.9,
2024-05-15 00:00:00,32.4,23.8,40.8,0,,,3.1,,1006.7,
2024-05-16 00:00:00,33,26,41.4,0,,,3.3,,1005.9,
2024-05-17 00:00:00,34.6,25.6,43.4,0,,,3.1,,1002.6,
2024-05-18 00:00:00,35.2,27.2,43.6,0,,,4.5,,1000,
2024-05-19 00:00:00,36,28.4,44,0,,,4.9,,998.1,
2024-05-20 00:00:00,36.1,29.4,43.6,0,,,4.9,,999.1,
2024-05-21 00:00:00,35,30,41.2,0,,,4.8,,1000.1,
2024-05-22 00:00:00,35.5,30.9,42,0.3,,,9.5,,1000.3,
2024-05-23 00:00:00,35.1,30.8,40,0,,,10.6,,1000,
2024-05-24 00:00:00,35.2,31,40.8,0,,,7.9,,999.8,
2024-05-25 00:00:00,36.1,30.1,42.8,0,,,4.5,,997.8,
2024-05-26 00:00:00,36.4,27.4,44.4,0,,,4.2,,996,
2024-05-27 00:00:00,36.9,29.4,44.6,0,,,4.2,,993.4,
2024-05-28 00:00:00,37,27.6,45.4,0,,,4,,991.4,
2024-05-29 00:00:00,36.9,29.6,45.8,0,,,7.2,,993.1,
2024-05-30 00:00:00,37.8,30.4,46.8,0,,,9,,995.8,
2024-05-31 00:00:00,37,29.2,45.4,0,,,6.6,,997.2,
2024-06-01 00:00:00,36,31.1,44,0,,,7.9,,999,
2024-06-02 00:00:00,35.9,30,42,0,,,7.9,,1000.6,
2024-06-03 00:00:00,36.6,30.8,43.8,0,,,10.5,,999.6,
2024-06-04 00:00:00,36.1,30.4,44.6,0,,,6.5,,999.3,
2024-06-05 00:00:00,36.6,30,43.4,0,,,9.3,,1000,
2024-06-06 00:00:00,33.4,24.6,44,1,,,8.2,,1002.3,
2024-06-07 00:00:00,35.8,28,41.6,0,,,9.1,,1000.9,
2024-06-08 00:00:00,35.5,30.4,41,0,,,8.9,,999.6,
2024-06-09 00:00:00,35.1,27.8,41.6,0,,,7.8,,999.4,
2024-06-10 00:00:00,36,28.9,43.2,0,,,6.6,,999.2,
2024-06-11 00:00:00,35.7,28.6,42.5,0,,,6.3,,998.6,
2024-06-12 00:00:00,36.2,29,44,0,,,7.6,,998.3,
2024-06-13 00:00:00,37.2,29.5,44.2,0,,,13.7,,997.4,
2024-06-14 00:00:00,37.7,33.5,43.6,0,,,16.8,,996.8,
2024-06-15 00:00:00,37.7,32.6,44,0,,,13.7,,996.7,
2024-06-16 00:00:00,38.4,32.9,44.4,0,,,12.4,,996.9,
2024-06-17 00:00:00,39.1,33.1,44.5,0,,,13,,996.8,
2024-06-18 00:00:00,38.8,33.6,43.5,0,,,14.9,,995,
2024-06-19 00:00:00,38.2,32.6,42.6,0,,,15.3,,993.5,
2024-06-20 00:00:00,34.7,29.6,38.8,0.1,,,8.6,,995.3,
2024-06-21 00:00:00,32.9,29.6,38,1.9,,,6,,997.9,
2024-06-22 00:00:00,33.1,28.7,38.6,0,,,3.7,,997.8,
2024-06-23 00:00:00,34.9,29.6,39.4,0,,,4.7,,998.5,
2024-06-24 00:00:00,33.5,30.2,39.8,0.5,,,4.9,,997.4,
2024-06-25 00:00:00,34.8,28.6,40.4,1,,,4.5,,996.2,
2024-06-26 00:00:00,34.1,31.6,39.7,0,,,6.2,,996.7,
2024-06-27 00:00:00,31.9,28.6,39,0,,,9.4,,999.6,
2024-06-28 00:00:00,28.2,24.7,35.3,228.1,,,5.7,,998.8,
2024-06-29 00:00:00,29.9,28,34.8,0,,,4.1,,997.4,
2024-06-30 00:00:00,33.3,27,37,8.9,,,3.2,,996.5,
2024-07-01 00:00:00,32.8,28.4,37.1,0,,,4.4,,994.5,
2024-07-02 00:00:00,32.6,30.3,36,28.6,,,5.4,,993.2,
2024-07-03 00:00:00,30.1,25.4,33.8,9.5,,,5.8,,995.8,
2024-07-04 00:00:00,28.9,24.8,34.1,8.9,,,6.7,,998.3,
2024-07-05 00:00:00,29.8,27.1,32.6,0.5,,,6.7,,995.4,
2024-07-06 00:00:00,30.2,27.1,34.4,0.5,,,7.6,,994.2,
2024-07-07 00:00:00,30.3,26.2,35,0,,,6.6,,997.3,
2024-07-08 00:00:00,29,26.4,31.2,0.5,,,7.3,,1000.6,
2024-07-09 00:00:00,30.4,27.4,34.2,0.1,,,3.5,,1001.1,
2024-07-10 00:00:00,30.8,28.2,36,7,,,3.1,,1001.1,
2024-07-11 00:00:00,32.7,28,38.2,2.8,,,3.3,,997.3,
2024-07-12 00:00:00,31.8,30,34.1,13.3,,,6.7,,995.4,
2024-07-13 00:00:00,30.6,28.2,35.4,5.7,,,3.6,,996.3,
2024-07-14 00:00:00,32.1,27.6,35.7,14,,,2.3,,996,
2024-07-15 00:00:00,31.8,29,37.1,0,,,4.3,,998.3,
2024-07-16 00:00:00,33.8,29.1,37.6,3,,,5.3,,999,
2024-07-17 00:00:00,32.8,29.8,38.4,0,,,6,,999,
2024-07-18 00:00:00,31.3,28.2,36,3.1,,,4.1,,997.9,
2024-07-19 00:00:00,31.6,28.2,35.4,0.5,,,4.9,,996.7,
2024-07-20 00:00:00,32.7,28.8,37.4,0,,,4.2,,997.3,
2024-07-21 00:00:00,32.4,26.4,37.8,7.1,,,5.3,,997.1,
2024-07-22 00:00:00,30.3,27.6,36.6,0,,,4.9,,997.6,
2024-07-23 00:00:00,32.6,27.4,36.4,31,,,3.5,,996.4,
2024-07-24 00:00:00,29.1,24.8,36.2,26.9,,,3.5,,993.7,
2024-07-25 00:00:00,31.4,26.2,36,19.1,,,2.5,,992.4,
2024-07-26 00:00:00,29.9,25.2,36.2,39.1,,,2.6,,994,
2024-07-27 00:00:00,31.2,28.2,34.8,0,,,2.2,,995.9,
2024-07-28 00:00:00,33.1,28.6,37.2,2.4,,,5,,996.1,
2024-07-29 00:00:00,34,29.1,38.4,0,,,7.5,,996.1,
2024-07-30 00:00:00,34.5,31.4,38.8,5.6,,,6.4,,997.6,
2024-07-31 00:00:00,31.9,25.6,39.3,0,,,6.3,,998,
2024-08-01 00:00:00,29.2,24.3,37.8,108,,,3.3,,998.1,
2024-08-02 00:00:00,30.8,26.5,33.4,2,,,4.9,,996.7,
2024-08-03 00:00:00,31.3,27,34.4,0,,,7.7,,998.1,
2024-08-04 00:00:00,30.7,27,34.8,0.5,,,9.2,,999.7,
2024-08-05 00:00:00,30.4,26,36,5.1,,,12.9,,999.3,
2024-08-06 00:00:00,30.3,26.6,34,0,,,7.6,,998.4,
2024-08-07 00:00:00,28,26.4,35.2,0.3,,,5.4,,999.4,
2024-08-08 00:00:00,29.4,25.4,32.8,21.1,,,5.6,,1000.9,
2024-08-09 00:00:00,29.4,26.6,34.6,3,,,4.7,,1001.9,
2024-08-10 00:00:00,29.3,25.8,34.8,17,,,4.5,,1001.2,
2024-08-11 00:00:00,27.8,26,32.8,3,,,2.7,,1000.1,
2024-08-12 00:00:00,27.8,26.6,30.7,18.9,,,3,,1001,
2024-08-13 00:00:00,28.7,25,32,20.1,,,4.1,,1002.1,
2024-08-14 00:00:00,31.2,26.6,35.2,13,,,4.1,,1002.7,
2024-08-15 00:00:00,29.7,27,35.4,0,,,5.6,,1001.3,
2024-08-16 00:00:00,30.5,25.3,34.6,14,,,5.4,,1000.6,
2024-08-17 00:00:00,30.7,27.2,35.2,6.1,,,2.8,,1002.9,
2024-08-18 00:00:00,30.9,27,35.5,0,,,4,,1003.6,
2024-08-19 00:00:00,31.3,27.6,35,0,,,4.5,,1002.6,
2024-08-20 00:00:00,29.3,25.2,32.4,14.3,,,4,,1002.8,
2024-08-21 00:00:00,30.4,27,35.6,5.9,,,3,,1003.8,
2024-08-22 00:00:00,30.8,28.1,36,4.5,,,4.5,,1002.8,
2024-08-23 00:00:00,28.4,26.5,36.6,4.1,,,2.8,,1003.5,
2024-08-24 00:00:00,30.9,25.4,34.8,0,,,2.8,,1002.9,
2024-08-25 00:00:00,31.2,25.4,35.6,0.5,,,8.9,,1000.8,
2024-08-26 00:00:00,30.4,27.7,35.6,0,,,9.5,,1000.5,
2024-08-27 00:00:00,29.4,22.2,35.6,17,,,9.6,,1002.9,
2024-08-28 00:00:00,28.8,23.4,34.2,9.9,,,5.8,,1003.4,
2024-08-29 00:00:00,26.7,23,34,77,,,4.5,,1002.7,
2024-08-30 00:00:00,29.7,24,33.8,11.9,,,5.3,,1004.1,
2024-08-31 00:00:00,31.9,25.4,35,0,,,5.4,,1003.9,
2024-09-01 00:00:00,30.9,27.9,35.2,,,,4.9,,1003.5,
2024-09-02 00:00:00,29.3,26.2,36.3,0,,,4.7,,1003.8,
2024-09-03 00:00:00,31.1,26.9,35.6,23.1,,,4.2,,1003.8,
2024-09-04 00:00:00,26.8,24.8,36.2,0.8,,,3,,1002.9,
2024-09-05 00:00:00,29,23.3,32.4,10.9,,,1.4,,1001,
2024-09-06 00:00:00,28,23.4,33.6,37.1,,,4.2,,1002.5,
2024-09-07 00:00:00,28.3,24.5,33.4,0,,,3.5,,1003.5,
2024-09-08 00:00:00,28.1,25.2,34.4,2,,,3.1,,1003.5,
2024-09-09 00:00:00,29.6,25.1,34.2,0.3,,,3.1,,1001.1,
2024-09-10 00:00:00,28.5,25.2,34.8,0,,,2,,1000.5,
2024-09-11 00:00:00,28.9,23,35.4,6.1,,,2.4,,1000.7,
2024-09-12 00:00:00,25.7,23.1,32.6,16,,,6.9,,998.8,
2024-09-13 00:00:00,24.8,21.4,27.9,30,,,8.9,,999.6,
2024-09-14 00:00:00,27.1,21.2,31.4,56.9,,,8,,1001.9,
2024-09-15 00:00:00,28.8,23.6,33,0,,,8,,1002.6,
2024-09-16 00:00:00,29.4,25.7,33.8,0,,,7,,1003.9,
2024-09-17 00:00:00,29.2,25.8,34,0,,,4.3,,1005.3,
2024-09-18 00:00:00,26.4,23.4,30.1,26.8,,,4.2,,1004.7,
2024-09-19 00:00:00,26.9,23.2,31.2,0.6,,,4.7,,1004.4,
2024-09-20 00:00:00,29.3,25.1,34.6,0,,,2.1,,1004.3,
2024-09-21 00:00:00,30.3,26.4,35.2,0,,,1.4,,1005.4,
2024-09-22 00:00:00,30.8,27.1,35,0,,,2.4,,1004.8,
2024-09-23 00:00:00,31.5,26.8,36.4,0,,,3.2,,1004.1,
2024-09-24 00:00:00,32.2,28.4,37.2,0,,,2.1,,1003,
2024-09-25 00:00:00,31.3,28.2,37,1.3,,,4.3,,1003.4,
2024-09-26 00:00:00,30.3,26.9,34.6,0,,,6.4,,1003.6,
2024-09-27 00:00:00,30,27,33.6,2.1,,,7.7,,1003.5,
2024-09-28 00:00:00,29,25.6,33,0,,,3.8,,1005.3,
2024-09-29 00:00:00,29.1,25.7,33.4,0,,,2.7,,1008,
2024-09-30 00:00:00,29.7,26.2,34,0,,,4.8,,1007,
2024-10-01 00:00:00,30,26.3,34.8,0,,,5.6,,1004.2,
2024-10-02 00:00:00,30.6,26.4,36.4,0,,,5.2,,1003.6,
2024-10-03 00:00:00,30.3,26.1,36,0,,,4.5,,1003,
2024-10-04 00:00:00,29.9,25.2,35.4,0,,,3.4,,1004.2,
2024-10-05 00:00:00,29.8,25.6,35.6,0,,,4.3,,1006.4,
2024-10-06 00:00:00,29.4,25.2,35.4,0,,,2.6,,1009.6,
2024-10-07 00:00:00,28.7,23.8,35,0,,,2,,1011.9,
2024-10-08 00:00:00,28.3,23.6,35,0,,,2.7,,1011.6,
2024-10-09 00:00:00,28,23.2,34.4,0,,,3.2,,1009.6,
2024-10-10 00:00:00,27.7,23,34.2,0,,,4,,1008.8,
2024-10-11 00:00:00,26.5,21,32.9,0,,,4.6,,1008.9,
2024-10-12 00:00:00,26.3,20.4,33.8,0,,,2.8,,1009.6,
2024-10-13 00:00:00,26.2,20.8,34.6,0,,,1.6,,1010.5,
2024-10-14 00:00:00,26.1,20.2,33.8,0,,,2.2,,1011,
2024-10-15 00:00:00,25.7,19.4,33.4,0,,,3.5,,1010.3,
2024-10-16 00:00:00,26.1,19.6,35,0,,,1.3,,1009.1,
2024-10-17 00:00:00,26.6,21.2,35,0,,,1.4,,1009.4,
2024-10-18 00:00:00,26.5,20.6,35.6,0,,,1.5,,1009.4,
2024-10-19 00:00:00,27,20.8,36,0,,,1.8,,1009.7,
2024-10-20 00:00:00,27,21.2,35.4,0,,,1.4,,1011,
2024-10-21 00:00:00,26.7,21.2,34.2,0,,,1.3,,1011.6,
2024-10-22 00:00:00,26.1,21.2,33.2,0,,,1.6,,1012.5,
2024-10-23 00:00:00,25.9,21.1,32.6,0,,,3,,1012.2,
2024-10-24 00:00:00,26.1,21.4,33.8,0,,,5.9,,1010.8,
2024-10-25 00:00:00,25.5,20,33.2,0,,,4.8,,1010.1,
2024-10-26 00:00:00,25.2,19.4,32.8,0,,,3.5,,1010.1,
2024-10-27 00:00:00,25.9,20.2,33.2,0,,,1.2,,1009.2,
2024-10-28 00:00:00,26.4,21,33.6,0,,,2.1,,1007.9,
2024-10-29 00:00:00,27,21.2,35,0,,,1.4,,1008.3,
2024-10-30 00:00:00,27,21.5,35.4,0,,,1.1,,1008.9,
2024-10-31 00:00:00,26.1,21.6,33,0,,,4,,1010.7,
2024-11-01 00:00:00,24.7,19.2,33.2,0,,,5.5,,1011.6,
2024-11-02 00:00:00,23.8,17.8,33,0,,,1.2,,1012.7,
2024-11-03 00:00:00,23.4,17.2,32,0,,,0.7,,1013.8,
2024-11-04 00:00:00,23.2,17.4,31.6,0,,,1.8,,1012.1,
2024-11-05 00:00:00,23.2,18.1,31.6,0,,,1.4,,1014.1,
2024-11-06 00:00:00,23.4,18,31.8,0,,,1.2,,1014.6,
2024-11-07 00:00:00,23.8,18.8,31.4,0,,,1.2,,1013.8,
2024-11-08 00:00:00,23.7,18.9,31,0,,,1.1,,1013.6,
2024-11-09 00:00:00,24,19,31.6,0,,,1.4,,1013.5,
2024-11-10 00:00:00,23.9,19.4,30.6,0,,,0.8,,1013.6,
2024-11-11 00:00:00,23.5,18.2,31.4,0,,,1.1,,1013.5,
2024-11-12 00:00:00,23.4,18.5,32.4,0,,,2.8,,1013.1,
2024-11-13 00:00:00,21.5,17.2,28.7,0,,,2.7,,1012.6,
2024-11-14 00:00:00,21.1,16.5,28.4,0,,,0.6,,1014.5,
2024-11-15 00:00:00,21.1,16.1,30,0,,,1.8,,1014,
2024-11-16 00:00:00,21,15.9,29,0,,,2.2,,1012.9,
2024-11-17 00:00:00,20.2,16,26.8,0,,,1.4,,1013.7,
2024-11-18 00:00:00,18.2,14.7,25.1,0,,,3.2,,1015.7,
2024-11-19 00:00:00,17.8,13,25,0,,,2,,1016.6,
2024-11-20 00:00:00,17.4,12,25.1,0,,,1.7,,1015.6,
2024-11-21 00:00:00,17.4,11.4,25.6,0,,,2,,1015.1,
2024-11-22 00:00:00,17.6,11.8,26.6,0,,,1.3,,1014.7,
2024-11-23 00:00:00,18.3,12,28.2,0,,,0.5,,1015.2,
2024-11-24 00:00:00,19,12.8,28.2,0,,,1.9,,1014.9,
2024-11-25 00:00:00,18.6,13.6,25.6,0,,,3.7,,1015,
2024-11-26 00:00:00,18.1,12.8,26.4,0,,,3.1,,1015,
2024-11-27 00:00:00,17.4,11.6,26.6,0,,,2.1,,1014.7,
2024-11-28 00:00:00,16.6,10.7,26.2,0,,,1.1,,1016.3,
2024-11-29 00:00:00,16.5,10,25.4,0,,,1.1,,1017.2,
2024-11-30 00:00:00,16.8,10.4,26,0,,,2.1,,1015.2,
2024-12-01 00:00:00,17.4,11.7,25,0,,,2.1,,1013.4,
2024-12-02 00:00:00,17.7,11.4,26.2,0,,,2.1,,1013.6,
2024-12-03 00:00:00,17.6,11.2,27.6,0,,,1.9,,1015.6,
2024-12-04 00:00:00,18,12.9,25.2,0,,,6.5,,1014.7,
2024-12-05 00:00:00,15.9,9,24.6,0,,,5.7,,1014.5,
2024-12-06 00:00:00,15.4,9.4,24.2,0,,,4.2,,1013.5,
2024-12-07 00:00:00,14.5,8,23.8,0,,,1.8,,1013.2,
2024-12-08 00:00:00,14.8,8.4,23,0.2,,,5.5,,1012.9,
2024-12-09 00:00:00,13.5,9.4,21,0,,,3.2,,1015.8,
2024-12-10 00:00:00,12.9,7.4,22.2,0,,,4.4,,1018,
2024-12-11 00:00:00,12.8,5.6,22,0,,,4.4,,1017.8,
2024-12-12 00:00:00,13,4.8,22,,,,4.7,,1017.1,
2024-12-13 00:00:00,13.8,8.7,22.2,,,,7.5,,1018,
2024-12-14 00:00:00,13.7,8,22.4,0,,,6.7,,1018.1,
2024-12-15 00:00:00,12.4,6,22.2,0,,,1.4,,1019.5,
2024-12-16 00:00:00,12.5,5,23.6,0,,,0.9,,1017.8,
2024-12-17 00:00:00,12.9,6.7,23.2,0,,,1.3,,1016.4,
2024-12-18 00:00:00,12.7,7.2,21,0,,,1.4,,1016,
2024-12-19 00:00:00,12.5,6,22.4,0,,,1.5,,1016,
2024-12-20 00:00:00,13.8,8.1,22.4,0,,,0.7,,1015.5,
2024-12-21 00:00:00,14,8,22.8,0,,,0.9,,1015.8,
2024-12-22 00:00:00,13.7,8,23.2,0,,,1.1,,1015.8,
2024-12-23 00:00:00,13.6,8.6,24.1,0,,,2.6,,1015.9,
2024-12-24 00:00:00,14.6,9.9,20.4,0.5,,,1.4,,1017,
2024-12-25 00:00:00,14.3,8.4,22,3,,,1.4,,1018.9,
2024-12-26 00:00:00,15.4,8.2,23,0,,,0.7,,1020.8,
2024-12-27 00:00:00,14.3,11,24.1,8.9,,,2.6,,1019.6,
2024-12-28 00:00:00,14.7,12.7,16.7,40.9,,,3.7,,1018.8,
2024-12-29 00:00:00,13.7,12,17,0,,,6.8,,1020.5,
2024-12-30 00:00:00,12.2,10.3,15.9,0,,,6.2,,1020,
2024-12-31 00:00:00,11.8,9.3,16.8,0,,,2.7,,1021,
2025-01-01 00:00:00,11.8,8.4,15.5,0,,,4.7,,1019,
2025-01-02 00:00:00,11.7,8.6,17,0,,,4.2,,1018.4,
2025-01-03 00:00:00,12.6,8.6,20,0,,,1.1,,1018.1,
2025-01-04 00:00:00,13,8.8,19.2,0,,,1.7,,1016.3,
2025-01-05 00:00:00,13,10,17.6,0,,,3.8,,1016.2,
2025-01-06 00:00:00,13.1,10,16.4,19,,,3.7,,1017.1,
2025-01-07 00:00:00,11.8,9,16.9,0,,,6.1,,1017.9,
2025-01-08 00:00:00,12.7,8.4,20.8,0,,,5,,1016,
2025-01-09 00:00:00,12,6.4,20,0,,,1.2,,1018.5,
2025-01-10 00:00:00,11.9,7.6,17.9,0,,,2.2,,1020.3,
2025-01-11 00:00:00,12.3,9,16.6,6.4,,,3.6,,1018.7,
2025-01-12 00:00:00,12.8,9.8,16.6,0.5,,,2.1,,1019.2,
2025-01-13 00:00:00,13.2,10.2,18,0,,,6.2,,1018.9,
2025-01-14 00:00:00,13.2,9.5,20.2,0,,,4.3,,1019,
2025-01-15 00:00:00,12.3,7,16.9,6.1,,,1.7,,1020.4,
2025-01-16 00:00:00,13.2,10.6,18.6,4.1,,,2.1,,1020.9,
2025-01-17 00:00:00,12.9,8.8,19.6,0,,,4.3,,1020.8,
2025-01-18 00:00:00,13.4,9.8,19.8,0,,,2.7,,1019.5,
2025-01-19 00:00:00,15.8,10.2,25.4,0,,,1.5,,1017,
2025-01-20 00:00:00,16.7,12.3,24,0,,,5.2,,1015.2,
2025-01-21 00:00:00,16.4,11.8,23.4,0,,,5.5,,1014.1,
2025-01-22 00:00:00,16.4,10.4,24.8,0,,,2.5,,1013.7,
2025-01-23 00:00:00,16.8,11,25.6,0.5,,,3.4,,1015,
2025-01-24 00:00:00,15.8,9.8,24.8,0,,,7,,1015.5,
2025-01-25 00:00:00,15.1,10,23.2,0,,,7.4,,1014.9,
2025-01-26 00:00:00,14.2,8,22.6,0,,,4.8,,1014.9,
2025-01-27 00:00:00,13.7,7.2,22.6,0,,,3,,1013.6,
2025-01-28 00:00:00,13.9,6.6,24.2,0,,,2.4,,1013.1,
2025-01-29 00:00:00,15.1,7.6,25,0,,,2.8,,1014.5,
2025-01-30 00:00:00,16.5,10.4,26,0,,,1.8,,1011.3,
2025-01-31 00:00:00,17,10.8,26,0,,,1.7,,1010.7,
2025-02-01 00:00:00,17.2,11.2,25,0,,,2,,1012.9,
2025-02-02 00:00:00,16.6,12.6,22.2,0,,,4.7,,1015.2,
2025-02-03 00:00:00,16.3,11,24,0,,,3.3,,1014.6,
2025-02-04 00:00:00,18.3,12.8,24.4,0.5,,,1.8,,1014.4,
2025-02-05 00:00:00,16.4,11,26,0,,,5.2,,1015.4,
2025-02-06 00:00:00,16.1,10.2,23,0,,,8.1,,1017.2,
2025-02-07 00:00:00,16.1,11.1,23,0,,,10.4,,1016.7,
2025-02-08 00:00:00,16.7,11.2,25.2,0,,,6.7,,1015.3,
2025-02-09 00:00:00,16.6,9.2,26.4,0,,,1.8,,1014.4,
2025-02-10 00:00:00,17.5,10.3,27.2,0,,,2.2,,1013.8,
2025-02-11 00:00:00,18.6,11,28.8,0,,,1.9,,1013.1,
2025-02-12 00:00:00,18.5,12.2,25.6,0,,,9.1,,1014.2,
2025-02-13 00:00:00,18.2,12.4,24,0,,,9.9,,1014.7,
2025-02-14 00:00:00,18.3,12,26,0,,,10.5,,1012.7,
2025-02-15 00:00:00,18.3,11.8,26.8,0,,,2.5,,1010.9,
2025-02-16 00:00:00,18.8,11.6,28,0,,,1.8,,1012.3,
2025-02-17 00:00:00,19.6,12.6,27.8,0,,,1.9,,1014.9,
2025-02-18 00:00:00,19.7,14.6,27.8,0,,,3.3,,1014.4,
2025-02-19 00:00:00,19.3,11.6,26.6,2.6,,,3.3,,1012.8,
2025-02-20 00:00:00,21.1,15,28.4,1,,,7.7,,1013.8,
2025-02-21 00:00:00,19.3,12.3,27.4,0,,,3.8,,1016.4,
2025-02-22 00:00:00,18.3,14.2,23.8,0,,,6.4,,1016.3,
2025-02-23 00:00:00,18,11.2,26.2,0,,,3.8,,1017.3,
2025-02-24 00:00:00,18.5,11.6,26.4,0,,,1.8,,1018.2,
2025-02-25 00:00:00,19.4,12.6,27.6,0,,,1.6,,1018.2,
2025-02-26 00:00:00,22.6,15.8,31,0,,,1.9,,1017.7,
2025-02-27 00:00:00,21.6,19.5,32.4,0,,,5,,1015.1,
2025-02-28 00:00:00,21.2,18.7,26.4,0,,,6.6,,1012.1,
2025-03-01 00:00:00,21.7,17.2,27.8,2,,,3.5,,1012.8,
2025-03-02 00:00:00,18.9,13.4,28.6,0,,,5.2,,1012.3,
2025-03-03 00:00:00,19.9,10.6,29,0,,,2.6,,1011.2,
2025-03-04 00:00:00,20.9,16.6,26.8,0,,,8.7,,1012.4,
2025-03-05 00:00:00,18.9,14,24.4,0,,,17.8,,1014,
2025-03-06 00:00:00,19.4,13,27.4,0,,,9.9,,1011.9,
2025-03-07 00:00:00,19.4,11.2,29,0,,,5,,1010.5,
2025-03-08 00:00:00,21.1,13.6,30,0,,,5.5,,1008.6,
2025-03-09 00:00:00,22.3,15,31.8,0,,,2.7,,1011.6,
2025-03-10 00:00:00,23.4,16.4,31.8,0,,,3.5,,1014.9,
2025-03-11 00:00:00,24.5,17,33.6,0,,,2.1,,1012.8,
2025-03-12 00:00:00,24.5,18.6,33,0,,,4.9,,1008.8,
2025-03-13 00:00:00,24.8,18.8,33.2,0,,,3.4,,1006.7,
2025-03-14 00:00:00,24.6,18.8,35.6,1.1,,,2.9,,1008.4,
2025-03-15 00:00:00,24.8,18.7,36.2,0,,,5.8,,1010.7,
2025-03-16 00:00:00,23.5,19.4,31.2,,,,4.9,,1011.7,
2025-03-17 00:00:00,22.7,18.4,28.3,,,,6.2,,1012.1,
2025-03-18 00:00:00,22.6,16,29.4,,,,6.3,,1012.1,
2025-03-19 00:00:00,23.1,15.8,32.2,,,,4.9,,1012.2,
2025-03-20 00:00:00,23.8,16.2,33,,,,3.5,,1013.1,
2025-03-21 00:00:00,24,17.2,32,,,,5.9,,1013.2,
2025-03-22 00:00:00,23.5,16.8,30.6,0,,,4.6,,1012.1,
2025-03-23 00:00:00,24.1,16,33.8,0,,,1.9,,1013.7,
2025-03-24 00:00:00,24.7,16.4,35.2,0,,,1.7,,1013,
